t_s,codec,used_mib,total_mib,util_gpu,util_mem,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,torch_alloc_mib,torch_reserved_mib,torch_max_alloc_mib,message_id
51.8649,nf4,3365,12288,95,5,184.77,64,1980,9251,1702.16,1734,1705.39,3
52.0368,nf4,3365,12288,95,5,184.77,64,1980,9251,1702.16,1734,1705.39,3
52.2062,nf4,3365,12288,95,5,184.77,64,1980,9251,1702.16,1734,1705.39,3
52.3764,nf4,3365,12288,95,5,185.51,64,1980,9251,1702.16,1734,1705.39,3
52.5476,nf4,3365,12288,95,5,185.51,64,1980,9251,1702.18,1734,1705.39,3
52.7509,nf4,3379,12288,95,5,185.51,64,1980,9251,1702.16,1734,1705.39,3
52.9193,nf4,3371,12288,95,5,186.26,64,1980,9251,1702.16,1734,1705.39,3
53.0896,nf4,3371,12288,95,5,186.26,64,1980,9251,1702.17,1734,1705.39,3
53.2594,nf4,3371,12288,94,5,186.85,64,1980,9251,1702.19,1734,1705.39,3
53.4319,nf4,3371,12288,94,5,186.85,64,1980,9251,1702.18,1734,1705.39,3
53.6017,nf4,3376,12288,94,5,186.85,64,1980,9251,1702.17,1734,1705.39,3
53.7732,nf4,3376,12288,94,5,186.65,64,1980,9251,1702.17,1734,1705.39,3
53.9404,nf4,3376,12288,94,5,186.65,64,1980,9251,1702.16,1734,1705.39,3
54.1134,nf4,3376,12288,94,5,186.65,64,1980,9251,1702.16,1734,1705.39,3
54.2826,nf4,3375,12288,94,5,185.59,64,1980,9251,1702.16,1734,1705.39,3
54.4536,nf4,3375,12288,94,5,185.59,64,1980,9251,1702.16,1734,1705.39,3
54.6228,nf4,3375,12288,94,5,185.59,64,1980,9251,1702.16,1734,1705.39,3
54.7950,nf4,3375,12288,94,5,185.42,64,1980,9251,1702.16,1734,1705.39,3
54.9646,nf4,3406,12288,94,5,185.42,64,1980,9251,1702.19,1734,1705.39,3
55.1354,nf4,3402,12288,94,5,185.42,64,1980,9251,1702.18,1734,1705.39,3
55.3084,nf4,3402,12288,94,5,185.45,64,1980,9251,1702.18,1734,1705.39,3
55.4791,nf4,3402,12288,94,5,185.45,64,1980,9251,1702.17,1734,1705.39,3
55.6495,nf4,3402,12288,94,5,185.45,64,1980,9251,1702.16,1734,1705.39,3
55.8209,nf4,3402,12288,94,5,185.53,64,1980,9251,1702.16,1734,1705.39,3
55.9904,nf4,3402,12288,94,5,185.53,64,1980,9251,1702.16,1734,1705.39,3
56.1609,nf4,3402,12288,94,5,185.53,64,1980,9251,1702.42,1734,1705.39,3
56.3638,nf4,3470,12288,90,5,187.36,64,1980,9251,1702.55,1734,1705.39,4
56.5332,nf4,3470,12288,90,5,187.36,64,1980,9251,1702.17,1734,1705.39,4
56.7029,nf4,3470,12288,90,5,187.36,64,1980,9251,1702.16,1734,1705.39,4
56.8751,nf4,3466,12288,90,5,191.93,64,1980,9251,1702.16,1734,1705.39,4
57.0455,nf4,3459,12288,90,5,191.93,64,1980,9251,1702.19,1734,1705.39,4
57.2157,nf4,3459,12288,90,5,191.93,64,1980,9251,1702.18,1734,1705.39,4
57.4030,nf4,3459,12288,93,6,193.46,64,1980,9251,1702.18,1734,1705.39,4
57.5729,nf4,3405,12288,93,6,193.46,64,1980,9251,1702.17,1734,1705.39,4
57.7436,nf4,3405,12288,93,6,193.46,64,1980,9251,1702.18,1734,1705.39,4
57.9129,nf4,3405,12288,93,6,188.06,64,1980,9251,1702.18,1734,1705.39,4
58.0817,nf4,3405,12288,93,6,188.06,64,1980,9251,1702.16,1734,1705.39,4
58.2506,nf4,3405,12288,93,6,188.06,64,1980,9251,1702.16,1734,1705.39,4
58.4202,nf4,3401,12288,93,5,186.07,64,1980,9251,1702.16,1734,1705.39,4
58.5888,nf4,3401,12288,93,5,186.07,64,1980,9251,1702.16,1734,1705.39,4
58.7578,nf4,3401,12288,93,5,185.82,64,1980,9251,1702.16,1734,1705.39,4
58.9273,nf4,3401,12288,93,5,185.82,64,1980,9251,1702.17,1734,1705.39,4
59.0962,nf4,3401,12288,93,5,185.82,64,1980,9251,1702.17,1734,1705.39,4
59.2652,nf4,3401,12288,94,5,185.8,64,1980,9251,1702.17,1734,1705.39,4
59.4334,nf4,3399,12288,94,5,185.8,64,1980,9251,1702.18,1734,1705.39,4
59.6020,nf4,3387,12288,94,5,185.8,64,1980,9251,1702.17,1734,1705.39,4
59.7899,nf4,3383,12288,94,5,185.99,64,1980,9251,1702.18,1734,1705.39,4
59.9605,nf4,3383,12288,94,5,185.99,64,1980,9251,1702.17,1734,1705.39,4
60.1304,nf4,3383,12288,94,5,185.99,64,1980,9251,1702.16,1734,1705.39,4
60.3012,nf4,3379,12288,94,5,186.04,64,1980,9251,1702.16,1734,1705.39,4
60.4701,nf4,3375,12288,94,5,186.04,64,1980,9251,1702.16,1734,1705.39,4
60.6397,nf4,3375,12288,94,5,186.04,64,1980,9251,1702.16,1734,1705.39,4
60.8074,nf4,3375,12288,94,5,186.14,64,1980,9251,1702.16,1734,1705.39,4
60.9769,nf4,3375,12288,94,5,186.14,64,1980,9251,1702.16,1734,1705.39,4
61.1442,nf4,3375,12288,94,5,186.14,64,1980,9251,1702.17,1734,1705.39,4
61.3120,nf4,3375,12288,93,5,186.12,64,1980,9251,1702.17,1734,1705.39,4
61.4809,nf4,3375,12288,93,5,186.12,64,1980,9251,1702.21,1734,1705.39,4
61.6495,nf4,3375,12288,93,5,186.12,64,1980,9251,1702.16,1734,1705.39,4
61.8203,nf4,3375,12288,93,5,186.12,64,1980,9251,1702.16,1734,1705.39,4
61.9912,nf4,3375,12288,93,5,186.12,64,1980,9251,1702.17,1734,1705.39,4
62.1747,nf4,3375,12288,93,5,186.12,64,1980,9251,1702.16,1734,1705.39,4
62.3448,nf4,3375,12288,92,5,185.98,64,1980,9251,1702.16,1734,1705.39,4
62.5139,nf4,3375,12288,92,5,185.98,64,1980,9251,1702.16,1734,1705.39,4
62.6835,nf4,3375,12288,92,5,185.98,64,1980,9251,1702.16,1734,1705.39,4
62.8665,nf4,3375,12288,92,5,185.94,64,1980,9251,1702.16,1734,1705.39,4
63.0356,nf4,3375,12288,92,5,185.94,64,1980,9251,1702.16,1734,1705.39,4
63.2041,nf4,3375,12288,92,5,185.94,64,1980,9251,1702.16,1734,1705.39,4
63.3712,nf4,3375,12288,93,5,186.05,64,1980,9251,1702.17,1734,1705.39,4
63.5395,nf4,3375,12288,93,5,186.05,64,1980,9251,1702.17,1734,1705.39,4
63.7086,nf4,3375,12288,93,5,186.05,64,1980,9251,1702.17,1734,1705.39,4
63.8777,nf4,3375,12288,93,5,186.19,64,1980,9251,1702.17,1734,1705.39,4
64.0472,nf4,3375,12288,93,5,186.19,64,1980,9251,1702.16,1734,1705.39,4
64.2166,nf4,3375,12288,93,5,186.19,64,1980,9251,1702.16,1734,1705.39,4
64.3844,nf4,3375,12288,94,5,186.35,64,1980,9251,1702.16,1734,1705.39,4
64.5566,nf4,3375,12288,94,5,186.35,64,1980,9251,1702.16,1734,1705.39,4
64.7250,nf4,3375,12288,94,5,186.35,64,1980,9251,1702.16,1734,1705.39,4
64.8955,nf4,3375,12288,94,5,186.37,64,1980,9251,1702.16,1734,1705.39,4
65.0650,nf4,3375,12288,94,5,186.37,64,1980,9251,1702.16,1734,1705.39,4
65.2341,nf4,3375,12288,94,5,186.37,64,1980,9251,1702.16,1734,1705.39,4
65.4024,nf4,3375,12288,93,5,186.43,64,1980,9251,1702.18,1734,1705.39,4
65.5715,nf4,3375,12288,93,5,186.43,64,1980,9251,1702.17,1734,1705.39,4
65.7392,nf4,3375,12288,93,5,186.43,64,1980,9251,1702.18,1734,1705.39,4
65.9081,nf4,3375,12288,93,5,186.24,64,1980,9251,1702.16,1734,1705.39,4
66.0770,nf4,3375,12288,93,5,186.24,64,1980,9251,1702.16,1734,1705.39,4
66.2447,nf4,3383,12288,93,5,186.24,64,1980,9251,1702.16,1734,1705.39,4
66.4135,nf4,3383,12288,95,5,186.27,65,1980,9251,1702.16,1734,1705.39,4
66.5827,nf4,3383,12288,95,5,186.27,65,1980,9251,1702.19,1734,1705.39,4
66.7534,nf4,3383,12288,95,5,186.27,65,1980,9251,1702.17,1734,1705.39,4
66.9250,nf4,3383,12288,95,5,186.32,65,1980,9251,1702.18,1734,1705.39,4
67.0933,nf4,3380,12288,95,5,186.32,65,1980,9251,1702.17,1734,1705.39,4
67.2632,nf4,3380,12288,95,5,186.23,65,1980,9251,1702.17,1734,1705.39,4
67.4333,nf4,3380,12288,95,5,186.23,65,1980,9251,1702.18,1734,1705.39,4
67.6034,nf4,3380,12288,95,5,186.23,65,1980,9251,1702.16,1734,1705.39,4
67.7744,nf4,3380,12288,95,5,186.37,65,1980,9251,1702.16,1734,1705.39,4
67.9468,nf4,3380,12288,95,5,186.37,65,1980,9251,1702.16,1734,1705.39,4
68.1170,nf4,3380,12288,95,5,186.37,65,1980,9251,1702.16,1734,1705.39,4
68.2854,nf4,3380,12288,94,5,186.47,65,1980,9251,1702.16,1734,1705.39,4
68.4560,nf4,3380,12288,94,5,186.47,65,1980,9251,1702.16,1734,1705.39,4
68.6271,nf4,3380,12288,94,5,186.47,65,1980,9251,1702.16,1734,1705.39,4
68.7972,nf4,3380,12288,94,5,186.66,65,1980,9251,1702.17,1734,1705.39,4
68.9676,nf4,3380,12288,94,5,186.66,65,1980,9251,1702.16,1734,1705.39,4
69.1394,nf4,3380,12288,94,5,186.66,65,1980,9251,1702.18,1734,1705.39,4
69.3061,nf4,3380,12288,94,5,186.8,65,1980,9251,1702.16,1734,1705.39,4
69.4772,nf4,3380,12288,94,5,186.8,65,1980,9251,1702.17,1734,1705.39,4
69.6469,nf4,3380,12288,94,5,186.8,65,1980,9251,1702.16,1734,1705.39,4
69.8171,nf4,3380,12288,94,5,186.79,65,1980,9251,1702.15,1734,1705.39,4
69.9886,nf4,3380,12288,94,5,186.79,65,1980,9251,1702.16,1734,1705.39,4
70.1594,nf4,3380,12288,94,5,186.79,65,1980,9251,1702.16,1734,1705.39,4
70.3308,nf4,3380,12288,93,5,186.64,65,1980,9251,1702.16,1734,1705.39,4
70.5020,nf4,3380,12288,93,5,186.64,65,1980,9251,1702.16,1734,1705.39,4
70.6728,nf4,3380,12288,93,5,186.64,65,1980,9251,1702.16,1734,1705.39,4
70.8417,nf4,3380,12288,93,5,186.59,65,1980,9251,1702.17,1734,1705.39,4
71.0116,nf4,3380,12288,93,5,186.59,65,1980,9251,1702.16,1734,1705.39,4
71.1813,nf4,3380,12288,93,5,186.59,65,1980,9251,1702.17,1734,1705.39,4
71.3495,nf4,3380,12288,93,5,186.62,65,1980,9251,1702.16,1734,1705.39,4
71.5191,nf4,3380,12288,93,5,186.62,65,1980,9251,1702.42,1734,1705.39,5
71.6884,nf4,3380,12288,93,5,186.62,65,1980,9251,1703.22,1734,1705.39,5
71.8589,nf4,3380,12288,93,5,191.47,65,1980,9251,1702.18,1734,1705.39,5
72.0302,nf4,3380,12288,93,5,191.47,65,1980,9251,1702.17,1734,1705.39,5
72.2013,nf4,3380,12288,93,5,191.47,65,1980,9251,1702.19,1734,1705.39,5
72.3706,nf4,3380,12288,93,5,192.74,65,1980,9251,1702.16,1734,1705.39,5
72.5412,nf4,3380,12288,93,5,192.74,65,1980,9251,1702.16,1734,1705.39,5
72.7107,nf4,3380,12288,93,5,192.74,65,1980,9251,1702.16,1734,1705.39,5
72.8811,nf4,3380,12288,93,5,189.85,65,1980,9251,1702.16,1734,1705.39,5
73.0513,nf4,3380,12288,93,5,189.85,65,1980,9251,1702.16,1734,1705.39,5
73.2217,nf4,3380,12288,93,5,189.85,65,1980,9251,1702.16,1734,1705.39,5
73.3910,nf4,3380,12288,94,5,187.01,65,1980,9251,1702.18,1734,1705.39,5
73.5611,nf4,3380,12288,94,5,187.01,65,1980,9251,1702.17,1734,1705.39,5
73.7287,nf4,3380,12288,94,5,187.01,65,1980,9251,1702.17,1734,1705.39,5
73.9002,nf4,3380,12288,94,5,186.87,65,1980,9251,1702.18,1734,1705.39,5
74.0705,nf4,3380,12288,94,5,186.87,65,1980,9251,1702.18,1734,1705.39,5
74.2420,nf4,3380,12288,94,5,186.87,65,1980,9251,1702.18,1734,1705.39,5
74.4113,nf4,3380,12288,93,5,187.01,65,1980,9251,1702.18,1734,1705.39,5
74.5838,nf4,3380,12288,93,5,187.01,65,1980,9251,1702.18,1734,1705.39,5
74.7565,nf4,3380,12288,93,5,187.2,65,1980,9251,1702.16,1734,1705.39,5
74.9246,nf4,3380,12288,93,5,187.2,65,1980,9251,1702.16,1734,1705.39,5
75.0941,nf4,3380,12288,93,5,187.2,65,1980,9251,1702.16,1734,1705.39,5
75.2630,nf4,3380,12288,93,5,187.13,65,1980,9251,1702.16,1734,1705.39,5
75.4307,nf4,3380,12288,93,5,187.13,65,1980,9251,1702.16,1734,1705.39,5
75.5993,nf4,3380,12288,93,5,187.13,65,1980,9251,1702.18,1734,1705.39,5
75.7676,nf4,3380,12288,93,5,187.03,65,1980,9251,1702.17,1734,1705.39,5
75.9365,nf4,3380,12288,93,5,187.03,65,1980,9251,1702.18,1734,1705.39,5
76.1048,nf4,3380,12288,93,5,187.03,65,1980,9251,1702.17,1734,1705.39,5
76.2738,nf4,3380,12288,93,5,187.03,65,1980,9251,1702.16,1734,1705.39,5
76.4426,nf4,3380,12288,93,5,187.03,65,1980,9251,1702.16,1734,1705.39,5
76.6101,nf4,3380,12288,93,5,187.03,65,1980,9251,1702.16,1734,1705.39,5
76.7782,nf4,3380,12288,93,5,187.04,65,1980,9251,1702.16,1734,1705.39,5
76.9473,nf4,3380,12288,93,5,187.04,65,1980,9251,1702.16,1734,1705.39,5
77.1158,nf4,3380,12288,93,5,187.04,65,1980,9251,1702.16,1734,1705.39,5
77.2866,nf4,3380,12288,94,5,187.16,65,1980,9251,1702.17,1734,1705.39,5
77.4564,nf4,3380,12288,94,5,187.16,65,1980,9251,1702.17,1734,1705.39,5
77.6253,nf4,3380,12288,94,5,187.16,65,1980,9251,1702.17,1734,1705.39,5
77.7943,nf4,3380,12288,94,5,187.3,65,1980,9251,1702.17,1734,1705.39,5
77.9652,nf4,3380,12288,94,5,187.3,65,1980,9251,1702.17,1734,1705.39,5
78.1386,nf4,3380,12288,94,5,187.3,65,1980,9251,1702.18,1734,1705.39,5
78.3085,nf4,3380,12288,95,5,187.37,65,1980,9251,1702.18,1734,1705.39,5
78.4776,nf4,3380,12288,95,5,187.37,65,1980,9251,1702.16,1734,1705.39,5
78.6451,nf4,3380,12288,95,5,187.37,65,1980,9251,1702.16,1734,1705.39,5
78.8161,nf4,3380,12288,95,5,187.01,65,1980,9251,1702.16,1734,1705.39,5
78.9864,nf4,3380,12288,95,5,187.01,65,1980,9251,1702.18,1734,1705.39,5
79.1564,nf4,3380,12288,95,5,187.01,65,1980,9251,1702.18,1734,1705.39,5
79.3262,nf4,3380,12288,95,5,186.91,65,1980,9251,1702.17,1734,1705.39,5
79.4949,nf4,3380,12288,95,5,186.91,65,1980,9251,1702.18,1734,1705.39,5
79.6637,nf4,3380,12288,95,5,186.91,65,1980,9251,1702.19,1734,1705.39,5
79.8322,nf4,3380,12288,95,5,187.24,65,1980,9251,1702.17,1734,1705.39,5
80.0013,nf4,3380,12288,95,5,187.24,65,1980,9251,1702.16,1734,1705.39,5
80.1728,nf4,3380,12288,95,5,187.24,65,1980,9251,1702.16,1734,1705.39,5
80.3431,nf4,3380,12288,94,5,187.35,65,1980,9251,1702.16,1734,1705.39,5
80.5144,nf4,3380,12288,94,5,187.35,65,1980,9251,1702.16,1734,1705.39,5
80.6849,nf4,3380,12288,94,5,187.35,65,1980,9251,1702.16,1734,1705.39,5
80.8563,nf4,3380,12288,94,5,187.34,65,1980,9251,1702.16,1734,1705.39,5
81.0258,nf4,3380,12288,94,5,187.34,65,1980,9251,1702.16,1734,1705.39,5
81.1945,nf4,3380,12288,94,5,187.34,65,1980,9251,1702.16,1734,1705.39,5
81.3656,nf4,3380,12288,94,5,187.26,65,1980,9251,1702.18,1734,1705.39,5
81.5353,nf4,3380,12288,94,5,187.26,65,1980,9251,1702.18,1734,1705.39,5
81.7064,nf4,3380,12288,94,5,187.26,65,1980,9251,1702.17,1734,1705.39,5
81.8787,nf4,3380,12288,94,5,187.26,65,1980,9251,1702.17,1734,1705.39,5
82.0526,nf4,3380,12288,94,5,187.26,65,1980,9251,1702.18,1734,1705.39,5
82.2236,nf4,3380,12288,94,5,187.26,65,1980,9251,1702.17,1734,1705.39,5
82.3937,nf4,3380,12288,94,5,187.34,65,1980,9251,1702.21,1734,1705.39,5
82.5650,nf4,3380,12288,94,5,187.34,65,1980,9251,1702.17,1734,1705.39,5
82.7363,nf4,3380,12288,94,5,187.34,65,1980,9251,1702.16,1734,1705.39,5
82.9066,nf4,3380,12288,94,5,187.38,65,1980,9251,1702.16,1734,1705.39,5
83.0783,nf4,3380,12288,94,5,187.38,65,1980,9251,1702.16,1734,1705.39,5
83.2502,nf4,3380,12288,94,5,187.38,65,1980,9251,1702.16,1734,1705.39,5
83.4209,nf4,3380,12288,94,5,187.36,65,1980,9251,1702.16,1734,1705.39,5
83.5892,nf4,3380,12288,94,5,187.36,65,1980,9251,1702.16,1734,1705.39,5
83.7605,nf4,3380,12288,94,5,187.24,65,1980,9251,1702.16,1734,1705.39,5
83.9295,nf4,3380,12288,94,5,187.24,65,1980,9251,1702.16,1734,1705.39,5
84.0995,nf4,3380,12288,94,5,187.24,65,1980,9251,1702.16,1734,1705.39,5
84.2724,nf4,3380,12288,95,5,187.28,65,1980,9251,1702.16,1734,1705.39,5
84.4438,nf4,3380,12288,95,5,187.28,65,1980,9251,1702.18,1734,1705.39,5
84.6127,nf4,3380,12288,95,5,187.28,65,1980,9251,1702.17,1734,1705.39,5
84.7839,nf4,3416,12288,95,5,187.27,65,1980,9251,1702.17,1734,1705.39,5
84.9553,nf4,3416,12288,95,5,187.27,65,1980,9251,1702.17,1734,1705.39,5
85.1269,nf4,3416,12288,95,5,187.27,65,1980,9251,1702.19,1734,1705.39,5
85.2992,nf4,3416,12288,94,5,187.09,65,1980,9251,1702.17,1734,1705.39,5
85.4673,nf4,3416,12288,94,5,187.09,65,1980,9251,1702.16,1734,1705.39,5
85.6367,nf4,3416,12288,94,5,187.09,65,1980,9251,1702.16,1734,1705.39,5
85.8070,nf4,3416,12288,94,5,187.11,65,1980,9251,1702.16,1734,1705.39,5
85.9779,nf4,3416,12288,94,5,187.11,65,1980,9251,1702.16,1734,1705.39,5
86.1479,nf4,3416,12288,94,5,187.11,65,1980,9251,1702.16,1734,1705.39,5
86.3191,nf4,3416,12288,94,5,187.26,65,1980,9251,1702.16,1734,1705.39,5
86.4868,nf4,3416,12288,94,5,187.26,65,1980,9251,1702.18,1734,1705.39,5
86.6568,nf4,3416,12288,94,5,187.26,65,1980,9251,1703.11,1734,1705.39,5
86.8271,nf4,3412,12288,94,5,188.74,65,1980,9251,1703.04,1734,1705.39,6
86.9971,nf4,3408,12288,94,5,188.74,65,1980,9251,1702.43,1734,1705.39,6
87.1698,nf4,3408,12288,94,5,188.74,65,1980,9251,1702.19,1734,1705.39,6
87.3403,nf4,3408,12288,93,5,194.35,66,1980,9251,1702.16,1734,1705.39,6
87.5092,nf4,3408,12288,93,5,194.35,66,1980,9251,1702.16,1734,1705.39,6
87.6773,nf4,3408,12288,93,5,194.35,66,1980,9251,1702.16,1734,1705.39,6
87.8479,nf4,3408,12288,93,5,194.42,65,1980,9251,1702.16,1734,1705.39,6
88.0173,nf4,3408,12288,93,5,194.42,65,1980,9251,1702.16,1734,1705.39,6
88.1900,nf4,3408,12288,93,5,194.42,65,1980,9251,1702.16,1734,1705.39,6
88.3570,nf4,3408,12288,93,5,187.68,65,1980,9251,1702.18,1734,1705.39,6
88.5269,nf4,3408,12288,93,5,187.68,65,1980,9251,1702.17,1734,1705.39,6
88.6945,nf4,3408,12288,93,5,187.68,65,1980,9251,1702.17,1734,1705.39,6
88.8651,nf4,3408,12288,93,5,187.67,65,1980,9251,1702.18,1734,1705.39,6
89.0374,nf4,3408,12288,93,5,187.67,65,1980,9251,1702.17,1734,1705.39,6
89.2084,nf4,3408,12288,93,5,187.67,65,1980,9251,1702.17,1734,1705.39,6
89.3792,nf4,3408,12288,94,5,187.73,65,1980,9251,1702.18,1734,1705.39,6
89.5493,nf4,3408,12288,94,5,187.73,65,1980,9251,1702.16,1734,1705.39,6
89.7191,nf4,3408,12288,94,5,187.73,65,1980,9251,1702.16,1734,1705.39,6
89.8915,nf4,3408,12288,94,5,187.82,65,1980,9251,1702.16,1734,1705.39,6
90.0613,nf4,3408,12288,94,5,187.82,65,1980,9251,1702.16,1734,1705.39,6
90.2330,nf4,3408,12288,94,5,187.82,65,1980,9251,1702.16,1734,1705.39,6
90.4062,nf4,3408,12288,95,5,187.65,65,1980,9251,1702.16,1734,1705.39,6
90.5784,nf4,3408,12288,95,5,187.65,65,1980,9251,1702.16,1734,1705.39,6
90.7473,nf4,3408,12288,95,5,187.65,65,1980,9251,1702.16,1734,1705.39,6
90.9180,nf4,3408,12288,95,5,187.6,65,1980,9251,1702.16,1734,1705.39,6
91.0888,nf4,3408,12288,95,5,187.6,65,1980,9251,1702.16,1734,1705.39,6
91.2593,nf4,3408,12288,94,5,187.68,65,1980,9251,1702.17,1734,1705.39,6
91.4321,nf4,3408,12288,94,5,187.68,65,1980,9251,1702.17,1734,1705.39,6
91.6028,nf4,3408,12288,94,5,187.68,65,1980,9251,1702.18,1734,1705.39,6
91.7710,nf4,3408,12288,94,5,187.88,65,1980,9251,1702.17,1734,1705.39,6
91.9404,nf4,3408,12288,94,5,187.88,65,1980,9251,1702.16,1734,1705.39,6
92.1106,nf4,3408,12288,94,5,187.88,65,1980,9251,1702.17,1734,1705.39,6
92.2828,nf4,3408,12288,94,5,187.92,65,1980,9251,1702.17,1734,1705.39,6
92.4533,nf4,3408,12288,94,5,187.92,65,1980,9251,1702.17,1734,1705.39,6
92.6258,nf4,3408,12288,94,5,187.92,65,1980,9251,1702.16,1734,1705.39,6
92.7962,nf4,3408,12288,94,5,187.91,65,1980,9251,1702.16,1734,1705.39,6
92.9680,nf4,3408,12288,94,5,187.91,65,1980,9251,1702.16,1734,1705.39,6
93.1392,nf4,3408,12288,94,5,187.91,65,1980,9251,1702.16,1734,1705.39,6
93.3111,nf4,3408,12288,93,5,187.84,65,1980,9251,1702.16,1734,1705.39,6
93.4821,nf4,3408,12288,93,5,187.84,65,1980,9251,1702.16,1734,1705.39,6
93.6527,nf4,3408,12288,93,5,187.84,65,1980,9251,1702.16,1734,1705.39,6
93.8216,nf4,3408,12288,93,5,187.79,65,1980,9251,1702.16,1734,1705.39,6
93.9932,nf4,3408,12288,93,5,187.79,65,1980,9251,1702.16,1734,1705.39,6
94.1647,nf4,3408,12288,93,5,187.79,65,1980,9251,1702.16,1734,1705.39,6
94.3368,nf4,3408,12288,94,5,187.81,65,1980,9251,1702.17,1734,1705.39,6
94.5070,nf4,3408,12288,94,5,187.81,65,1980,9251,1702.17,1734,1705.39,6
94.6768,nf4,3408,12288,94,5,187.81,65,1980,9251,1702.18,1734,1705.39,6
94.8470,nf4,3408,12288,94,5,187.82,65,1980,9251,1702.21,1734,1705.39,6
95.0177,nf4,3408,12288,94,5,187.82,65,1980,9251,1702.17,1734,1705.39,6
95.1879,nf4,3408,12288,94,5,187.82,65,1980,9251,1702.18,1734,1705.39,6
95.3592,nf4,3408,12288,95,5,187.76,65,1980,9251,1702.17,1734,1705.39,6
95.5290,nf4,3408,12288,95,5,187.76,65,1980,9251,1702.16,1734,1705.39,6
95.6993,nf4,3408,12288,95,5,187.76,65,1980,9251,1702.16,1734,1705.39,6
95.8685,nf4,3408,12288,95,5,187.7,65,1980,9251,1702.16,1734,1705.39,6
96.0399,nf4,3408,12288,95,5,187.7,65,1980,9251,1702.16,1734,1705.39,6
96.2082,nf4,3408,12288,95,5,187.7,65,1980,9251,1702.16,1734,1705.39,6
96.3788,nf4,3408,12288,94,5,187.58,65,1980,9251,1702.18,1734,1705.39,6
96.5494,nf4,3408,12288,94,5,187.58,65,1980,9251,1702.16,1734,1705.39,6
96.7198,nf4,3408,12288,94,5,187.58,65,1980,9251,1702.18,1734,1705.39,6
96.8889,nf4,3408,12288,94,5,187.53,65,1980,9251,1702.18,1734,1705.39,6
97.0575,nf4,3408,12288,94,5,187.53,65,1980,9251,1702.17,1734,1705.39,6
97.2290,nf4,3408,12288,94,5,187.53,65,1980,9251,1702.16,1734,1705.39,6
97.4001,nf4,3408,12288,93,5,187.4,65,1980,9251,1702.16,1734,1705.39,6
97.5695,nf4,3408,12288,93,5,187.4,65,1980,9251,1702.16,1734,1705.39,6
97.7397,nf4,3408,12288,93,5,187.4,65,1980,9251,1702.16,1734,1705.39,6
97.9072,nf4,3408,12288,93,5,187.51,65,1980,9251,1702.16,1734,1705.39,6
98.0771,nf4,3408,12288,93,5,187.51,65,1980,9251,1702.16,1734,1705.39,6
98.2454,nf4,3407,12288,93,5,187.51,65,1980,9251,1702.16,1734,1705.39,6
98.4147,nf4,3407,12288,93,5,187.61,66,1980,9251,1702.18,1734,1705.39,6
98.5840,nf4,3407,12288,93,5,187.61,66,1980,9251,1702.17,1734,1705.39,6
98.7520,nf4,3407,12288,93,5,187.61,66,1980,9251,1702.17,1734,1705.39,6
98.9239,nf4,3407,12288,93,5,187.62,65,1980,9251,1702.18,1734,1705.39,6
99.0912,nf4,3407,12288,93,5,187.62,65,1980,9251,1702.16,1734,1705.39,6
99.2626,nf4,3407,12288,94,5,187.57,66,1980,9251,1702.16,1734,1705.39,6
99.4345,nf4,3407,12288,94,5,187.57,66,1980,9251,1702.16,1734,1705.39,6
99.6041,nf4,3407,12288,94,5,187.57,66,1980,9251,1702.16,1734,1705.39,6
99.7739,nf4,3407,12288,94,5,187.47,66,1980,9251,1702.16,1734,1705.39,6
99.9436,nf4,3407,12288,94,5,187.47,66,1980,9251,1702.16,1734,1705.39,6
100.1146,nf4,3407,12288,94,5,187.47,66,1980,9251,1702.17,1734,1705.39,6
100.2851,nf4,3407,12288,94,5,187.47,65,1980,9251,1702.19,1734,1705.39,6
100.4559,nf4,3407,12288,94,5,187.47,65,1980,9251,1702.17,1734,1705.39,6
100.6270,nf4,3407,12288,94,5,187.47,65,1980,9251,1702.17,1734,1705.39,6
100.7979,nf4,3407,12288,94,5,187.24,66,1980,9251,1702.17,1734,1705.39,6
100.9674,nf4,3407,12288,94,5,187.24,66,1980,9251,1702.16,1734,1705.39,6
101.1369,nf4,3407,12288,94,5,187.24,66,1980,9251,1702.16,1734,1705.39,6
101.3071,nf4,3407,12288,92,5,187.24,66,1980,9251,1702.16,1734,1705.39,6
101.4782,nf4,3407,12288,92,5,187.24,66,1980,9251,1702.16,1734,1705.39,6
101.6512,nf4,3407,12288,92,5,187.24,66,1980,9251,1702.16,1734,1705.39,6
101.8214,nf4,3407,12288,92,5,187.03,65,1980,9251,1702.17,1734,1705.39,6
101.9922,nf4,3407,12288,92,5,187.03,65,1980,9251,1703.37,1734,1705.39,7
102.1601,nf4,3407,12288,92,5,187.03,65,1980,9251,1703.06,1734,1705.39,7
102.3307,nf4,3407,12288,94,5,191.55,66,1980,9251,1702.17,1734,1705.39,7
102.4994,nf4,3407,12288,94,5,191.55,66,1980,9251,1702.18,1734,1705.39,7
102.6699,nf4,3407,12288,94,5,191.55,66,1980,9251,1702.17,1734,1705.39,7
102.8418,nf4,3407,12288,94,5,192.03,66,1980,9251,1702.18,1734,1705.39,7
103.0118,nf4,3407,12288,94,5,192.03,66,1980,9251,1702.18,1734,1705.39,7
103.1835,nf4,3407,12288,94,5,192.03,66,1980,9251,1702.15,1734,1705.39,7
